Table_Type$Company$System_Name$Jvm_Name$Jvm_Version$Test_Location$Publish_Date$Cpu_Name$Nodes$Chips$Cores$Threads$Cpu_Frequency$Primary_Instruction_Cache$Primary_Data_Cache$Secondary_Cache$Tertiary_Cache$Memory$Total_Result
distributed$Hewlett Packard$Synergy 660 Gen10$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$Houston$2-Apr-2019$Intel Xeon Platinum 8280$1.0$2.0$56.0$112.0$2700.0$32.0$32.0$1024.0$39424.0$16.0$282296.5
distributed$Hewlett Packard$ProLiant DL325 Gen10$OpenJDK 12.0.1$OpenJDK 64-bit Server VM, version 12.0.1$Houston$7-Aug-2019$AMD EPYC 7702$1.0$2.0$128.0$256.0$2000.0$32.0$32.0$512.0$262144.0$64.0$130632.1
distributed$Hewlett Packard$ProLiant DL325 Gen10$OpenJDK 12.0.1$OpenJDK 64-bit Server VM, version 12.0.1$Houston$7-Aug-2019$AMD EPYC 7702$1.0$2.0$128.0$256.0$2000.0$32.0$32.0$512.0$262144.0$64.0$70845.0
distributed$Hewlett Packard$ProLiant DL385 Gen10$OpenJDK 12.0.1$OpenJDK 64-Bit Server VM version 12.0.1$Hewlett Packard Enterprise$7-Aug-2019$AMD EPYC 7702P$1.0$1.0$64.0$128.0$2000.0$32.0$32.0$512.0$262144.0$64.0$259867.89999999997
distributed$Hewlett Packard$ProLiant DL385 Gen10$OpenJDK 12.0.1$OpenJDK 64-Bit Server VM version 12.0.1$Hewlett Packard Enterprise$7-Aug-2019$AMD EPYC 7702P$1.0$1.0$64.0$128.0$2000.0$32.0$32.0$512.0$262144.0$64.0$186261.89999999997
distributed$Hewlett Packard$ProLiant DL325 Gen10 Plus$Oracle Java SE 13$Java HotSpot 64-bit Server VM, version 13$Houston$18-Nov-2019$AMD EPYC 7742$1.0$1.0$64.0$128.0$2250.0$32.0$32.0$512.0$262144.0$32.0$107008.7
distributed$Hewlett Packard$ProLiant DL325 Gen10 Plus$Oracle Java SE 13$Java HotSpot 64-bit Server VM, version 13$Houston$18-Nov-2019$AMD EPYC 7702P$1.0$1.0$64.0$128.0$2000.0$32.0$32.0$512.0$262144.0$32.0$76785.4
distributed$Hewlett Packard$ProLiant DL385 Gen10 Plus$Oracle Java SE 13$Java HotSpot 64-bit Server VM, version 13$Houston$18-Nov-2019$AMD EPYC 7742$1.0$2.0$128.0$256.0$2250.0$32.0$32.0$512.0$262144.0$64.0$211971.4
distributed$Hewlett Packard$ProLiant DL385 Gen10 Plus$Oracle Java SE 13$Java HotSpot 64-bit Server VM, version 13$Houston$18-Nov-2019$AMD EPYC 7702P$1.0$1.0$64.0$128.0$2000.0$32.0$32.0$512.0$262144.0$32.0$154357.19999999998
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15$OpenJDK 64-bit Server VM, version 15$Fort Collins$6-Nov-2020$Intel Xeon Platinum 8380H CPU$1.0$8.0$112.0$224.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$256363.09999999998
