Test Sponsor$System Name$Parallel$Base  Threads$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Lenovo Global Technology$ThinkSystem SR530 (2.20 GHz, Intel Xeon Silver 4114)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$67.7$68.7$--$--$Dec-2021$Intel Xeon Platinum 8380$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 960 GB M.2 NVME SSD
Lenovo Global Technology$ThinkSystem SR530 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$94.0$95.1$--$--$Jul-2018$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2133)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR530 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$108$109$--$--$Jun-2018$Intel Xeon Bronze 3106$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2133)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR530 (1.70 GHz, Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$46.2$47.2$--$--$Aug-2019$Intel Xeon Gold 6222V$1800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR530 (3.60 GHz, Intel Xeon Gold 5122)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$2$1$52.0$53.1$--$--$Jun-2018$Intel Xeon Silver 4108$1800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR530 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$103$104$--$--$Apr-2019$Intel Xeon Bronze 3204$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (3.60 GHz, Intel Xeon Gold 5122)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$2$1$52.3$53.5$--$--$Jun-2020$Intel Xeon Bronze 3206R$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.60 GHz, Intel Xeon Gold 6126)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$94.4$96.0$--$--$May-2018$Intel Xeon Gold 5119T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR550 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$94.0$95.1$--$--$Sep-2019$Intel Xeon Gold 5220T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$112$112$4$1$182$184$--$--$Apr-2019$Intel Xeon Gold 6238T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$95.4$96.4$--$--$Aug-2019$Intel Xeon Gold 6262V$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8160)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$119$121$--$--$May-2018$Intel Xeon Gold 5117$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$104$105$--$--$Jun-2018$Intel Xeon Gold 6138$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.70 GHz, Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$128$129$--$--$Oct-2017$Intel Xeon Gold 6138T$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (3.20 GHz, Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$84.7$85.8$--$--$May-2018$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$125$126$--$--$Nov-2017$Intel Xeon Platinum 8164$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$95.2$97.1$--$--$Jun-2018$Intel Xeon Silver 4109T$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8160)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$120$121$--$--$Jul-2020$Intel Xeon Gold 5218R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD530 (2.00 GHz, Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$117$118$--$--$Sep-2019$Intel Xeon Gold 5218T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.10 GHz, Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$75.1$77.2$--$--$Jun-2018$Intel Xeon Gold 6130$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6126)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$95.5$96.7$--$--$Nov-2017$Intel Xeon Gold 6130T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$95.9$97.0$--$--$Jun-2018$Intel Xeon Gold 6152$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$105$106$--$--$May-2019$Intel Xeon Gold 6230$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$110$111$--$--$Jun-2020$Intel Xeon Gold 6230R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.70 GHz, Intel Xeon Gold 6150)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$115$116$--$--$Oct-2019$Intel Xeon Gold 6230T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.00 GHz, Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$119$120$--$--$Aug-2019$Intel Xeon Gold 6238$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.20 GHz, Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$4$1$133$134$--$--$Aug-2019$Intel Xeon Gold 6238L$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.20 GHz, Intel Xeon Gold 6134M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$4$1$131$133$--$--$Sep-2019$Intel Xeon Gold 6238M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.00 GHz, Intel Xeon Gold 6138T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$4$1$160$160$--$--$May-2019$Intel Xeon Gold 6252$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$112$112$4$1$180$182$--$--$May-2018$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$112$112$4$1$182$183$--$--$Apr-2018$Intel Xeon Platinum 8160M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$104$105$--$--$Aug-2018$Intel Xeon Platinum 8160T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem ST550 (1.70 GHz, Intel Xeon Bronze 3104)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$2$1$37.1$37.8$--$--$May-2018$Intel Xeon Platinum 8170$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem ST550 (2.60 GHz, Intel Xeon Silver 4112)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$2$1$40.7$41.7$--$--$Apr-2018$Intel Xeon Platinum 8170M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem ST550 (2.40 GHz, Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$74.6$75.9$--$--$May-2018$Intel Xeon Platinum 8176$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem ST550 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$108$110$--$--$Apr-2018$Intel Xeon Platinum 8176M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$224$224$8$1$149$148$--$--$Jun-2018$Intel Xeon Silver 4110$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$224$224$8$1$155$153$--$--$May-2018$Intel Xeon Silver 4116$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$105$106$--$--$May-2018$Intel Xeon Silver 4116T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$109$110$--$--$Apr-2019$Intel Xeon Silver 4208$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$108$108$--$--$Apr-2019$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$4$1$161$161$--$--$Jun-2018$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 6140)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$110$110$--$--$Jun-2018$Intel Xeon Gold 5120T$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 6140M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$72$72$4$1$157$158$--$--$May-2019$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 6140)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$109$110$--$--$Jul-2020$Intel Xeon Gold 5220R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$4$1$160$161$--$--$Jul-2020$Intel Xeon Gold 6238R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (3.00 GHz, Intel Xeon Platinum 8158)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$103$104$--$--$Apr-2019$Intel Xeon Platinum 8253$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.40 GHz, Intel Xeon Gold 6148)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$4$1$169$169$--$--$Sep-2019$Intel Xeon Platinum 8276$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8160T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$119$120$--$--$Sep-2019$Intel Xeon Platinum 8276L$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6152)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$88$88$4$1$165$167$--$--$Sep-2019$Intel Xeon Platinum 8276M$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.70 GHz, Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$128$129$--$--$May-2018$Intel Xeon Silver 4114$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (3.00 GHz, Intel Xeon Gold 6154)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$72$72$4$1$169$169$--$--$May-2018$Intel Xeon Silver 4114T$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8170)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$121$122$--$--$Apr-2019$Intel Xeon Silver 4209T$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR530 (1.70 GHz, Intel Xeon Bronze 3104)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$2$1$36.9$37.7$--$--$Apr-2019$Intel Xeon Silver 4210$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR530 (2.00 GHz, Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$58.5$59.9$--$--$Apr-2019$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.00 GHz, Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$58.7$60.1$--$--$Jun-2019$Intel Xeon Silver 4214Y$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4110)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$58.5$59.4$--$--$Jun-2018$Intel Xeon Gold 5118$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR550 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$107$109$--$--$Apr-2019$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (1.70 GHz, Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$46.4$47.5$--$--$Jun-2019$Intel Xeon Gold 5218B$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (2.00 GHz, Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$58.9$60.4$--$--$Apr-2019$Intel Xeon Gold 5218N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (2.30 GHz, Intel Xeon Gold 5118)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$81.7$83.1$--$--$Jul-2018$Intel Xeon Gold 6140$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem ST550 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$95.3$96.7$--$--$Apr-2018$Intel Xeon Gold 6140M$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem ST550 (2.10 GHz, Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$104$106$--$--$Sep-2019$Intel Xeon Gold 6230N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
