Tester Name$System Name$JVM Name$JVM Version$max-jOPS$critical-jOPS$Test_Location$Publish_Date$CPU_Name$Nodes$Processor_Chips$Processor_Cores$Processor_Threads$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Disk$Memory
Cisco Systems$Cisco UCS C225 M6  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-Bit Server VM,version 17.0.2$244090$111575$San Jose, CA$Mon Mar 21 09:38:43 EDT 2022$AMD EPYC 7773X$1$1$64$128$2200$32 KB I+32 KB D per core$512 KB I+D per core$768 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS C245 M6  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-Bit Server VM,version 17.0.2$364468$339984$San Jose, CA$Mon Mar 21 09:38:43 EDT 2022$AMD EPYC 7773X$1$2$128$256$2200$32 KB I+32 KB D per core$512 KB I+D per core$768 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS X210c M7  HTML$Oracle Java SE 17.0.5$Java HotSpot 64-Bit Server VM,version 17.0.5$430735$208929$San Jose, CA$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8490H$1$2$120$240$1900$32KB(I)+48KB(D) per core$2 MB (I+D) per core$112.5MB (I+D) on chip per chip$1x 960 GB M.2 SSD SATA$64GB 2Rx4 PC5-4800B-R(GB)
Cisco Systems$Cisco UCS X210c M7  HTML$Oracle Java SE 17.0.5$Java HotSpot 64-Bit Server VM,version 17.0.5$406558$197979$Santa Monica, CA$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8490H$1$2$120$240$1900$32KB(I)+48KB(D) on chip per core$2 MB (I+D) on chip per core$112.5MB (I+D) on chip per chip$1x 960 GB M.2 SSD SATA$64GB 2Rx4 PC5-4800B-R(GB)
Cisco Systems$Cisco UCS X410c M7  HTML$Oracle Java SE 17.0.7$Java HotSpot 64-Bit Server VM,version 17.0.7$833070$442554$San Jose, CA$Tue May 23 10:57:07 EDT 2023$Intel Xeon Platinum 8490H$1$4$240$480$1900$32KB(I)+48KB(D) per core$2 MB (I+D) per core$112.5MB (I+D) on chip per chip$1x 240 GB M.2 SSD SATA$64GB 2Rx4 PC5-4800B-R(GB)
Cisco Systems$Cisco UCS X410c M7  HTML$Oracle Java SE 17.0.7$Java HotSpot 64-Bit Server VM,version 17.0.7$684323$263487$San Jose, CA$Tue May 23 10:57:07 EDT 2023$Intel Xeon Platinum 8490H$1$4$240$480$1900$32KB(I)+48KB(D) per core$2 MB (I+D) per core$112.5MB (I+D) on chip per chip$1x 240 GB M.2 SSD SATA$64GB 2Rx4 PC5-4800B-R(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u60$Java HotSpot 64-bit Server VM, version 1.8.0_60$94903$29033$Round Rock, TX$Oct 28, 2015$Intel Xeon E5-2699 v3$1$2$36$72$2300$32KB(I)+32KB(D) per core$256 KB (I+D) per core$45MB (I+D) on chip per chip$1 x 160GB SATA SSD$2Rx4 PC4-2133P-R; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u60$Java HotSpot 64-bit Server VM, version 1.8.0_60$163751$40700$Round Rock, TX$Oct 28, 2015$Intel Xeon E7-8890 v3$1$4$72$144$2500$32KB(I)+32KB(D) per core$256 KB (I+D) per core$45MB (I+D) on chip per chip$1x 400GB SAS SSD$2Rx4 PC4-2133P-R; slots 1-8 of risers A-H populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u60$Java HotSpot 64-bit Server VM, version 1.8.0_60$155746$96327$Round Rock, TX$Oct 28, 2015$Intel Xeon E7-8890 v3$1$4$72$144$2500$32KB(I)+32KB(D) per core$256 KB (I+D) per core$45MB (I+D) on chip per chip$1x 400GB SAS SSD$2Rx4 PC4-2133P-R; slots 1-8 of risers A-H populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Jave SE 8u74$Java HotSpot 64-bit Server VM, version 1.8.0_74$116560$32273$Round Rock, TX$Apr 05, 2016$Intel Xeon E5-2699 v4$1$2$44$88$2200$32KB(I)+32KB(D) per core$256 KB (I+D) per core$55MB (I+D) on chip per chip$1 x 300GB 15000RPM SAS6$2Rx4 PC4-2400T-R; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Jave SE 8u74$Java HotSpot 64-bit Server VM, version 1.8.0_74$205901$55050$Round Rock, TX$Jun 06, 2016$Intel Xeon E7-8890 v4$1$4$96$192$2200$32KB(I)+32KB(D) per core$256 KB (I+D) per core$60 MB (I+D) on chip per chip$1 x 480 GB SATA SSD$2Rx4 PC4-2133P-R; slots 1-4 of risers A-H populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u131$Java HotSpot 64-bit Server VM, version 1.8.0_131$155414$69059$Round Rock, TX$Tue Jul 11 13:21:27 EDT 2017$Intel Xeon-SP 8180M$1$2$56$112$2500$32 KB I + 32 KB D per core$1024 KB I+D per core$38.5 MB I+D per chip$1 x 200 GB SATA SSD$2Rx4 PC4-2666V-R; slots A1-12, B1-12 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u131$Java HotSpot 64-bit Server VM, version 1.8.0_131$167696$43257$Round Rock, TX$Tue Jul 11 13:21:27 EDT 2017$Intel Xeon-SP 8180M$1$2$56$112$2500$32 KB I + 32 KB D per core$1024 KB I+D per core$38.5 MB I+D per chip$1 x 200 GB SATA SSD$2Rx8 PC4-2666V-R; slots A1-12, B1-12 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u131$Java HotSpot 64-bit Server VM, version 1.8.0_131$300156$163812$Round Rock, TX$Tue Jul 11 13:21:27 EDT 2017$Intel Xeon-SP 8180$1$4$112$224$2500$32 KB I + 32 KB D per core$1024 KB I+D per core$38.5 MB I+D per chip$1 x 3.84 TB SATA SSD$2Rx4 PC4-2666V-R; slots A1-12, B1-12, C1-12, D1-12 populated(GB)
