Test Sponsor$System Name$Parallel$Base  Threads$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6242)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$10.0$10.2$--$--$Oct-2019$Intel Xeon Silver 4208$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 1029U-TR4 (X11DPU , Intel Xeon Gold 5222)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$2$1$9.32$9.52$--$--$Oct-2019$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 1 TB SATA
Supermicro$SuperServer 1029U-TR4 (X11DPU , Intel Xeon Gold 6242)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$10.0$10.2$--$--$Oct-2019$Intel Xeon Silver 4210$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2124)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$9.73$9.94$--$--$Oct-2019$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2124G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$10.1$10.4$--$--$Oct-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$10.4$10.6$--$--$Oct-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$10.6$10.8$--$--$Oct-2019$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2144G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$10.4$10.6$--$--$Jan-2020$Intel Xeon Gold 6254$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2126G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$6$6$1$1$10.5$10.7$--$--$Feb-2020$Intel Xeon Gold 6230$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 1029U-TR4 (X11DPU , Intel Xeon Gold 6230)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$10.2$10.4$--$--$Feb-2020$Intel Xeon Silver 4208$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Core i3-8100)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$8.23$8.41$--$--$Feb-2020$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Core i3-8100T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$7.23$7.39$--$--$Feb-2020$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2667)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Core i3-8300)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$8.54$8.74$--$--$Feb-2020$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6230)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$10.1$10.4$--$--$Feb-2020$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2667)$1 x 480 GB SSD
Supermicro$A+ Server 2023US-TR4 (H11DSU-iN , AMD EPYC 7742)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$2$9.00$9.28$--$--$Feb-2020$Intel Xeon Gold 5215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2667)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Core i3-8300T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$7.52$7.68$--$--$Feb-2020$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Core i3-8350K)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$9.16$9.35$--$--$Feb-2020$Intel Xeon Silver 4215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Pentium Gold G5600)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$2$1$2$7.07$7.44$--$--$Feb-2020$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Pentium Gold G5400)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$2$1$2$6.77$7.13$--$--$Feb-2020$Intel Xeon Platinum 8280L$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Pentium Gold G5500)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$2$1$2$6.95$7.33$--$--$Feb-2020$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Pentium Gold G5500T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$2$1$2$6.01$6.33$--$--$Feb-2020$Intel Xeon Platinum 8268$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperWorkstation 5039A-i (X11SRA , Intel Xeon W-2295)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$18$1$2$11.9$12.2$--$--$Feb-2020$Intel Xeon Silver 4208$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Celeron G4920)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$2$2$1$1$5.73$6.02$--$--$Feb-2020$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperWorkstation 5039C-T (X11SCA , Intel Xeon E-2288G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$12.0$12.3$--$--$Feb-2020$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2667)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Celeron G4900)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$2$2$1$1$5.59$5.87$--$--$Feb-2020$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Celeron G4900T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$2$2$1$1$5.27$5.54$--$--$Feb-2020$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2667)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2278G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$11.8$12.1$--$--$Feb-2020$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperWorkstation 5039C-T (X11SCA , Intel Xeon E-2288G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$12.3$12.5$--$--$Feb-2020$Intel Xeon Silver 4215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2286G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$8.94$9.62$--$--$Feb-2020$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-L (X11SCL-IF , Intel Xeon E-2226G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$6$6$1$1$11.1$11.3$--$--$Feb-2020$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2288G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$11.8$12.1$--$--$Feb-2020$Intel Xeon Platinum 8268$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$SuperServer 5019C-WR (X11SCW-F , Intel Xeon E-2288G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$11.7$11.9$--$--$Oct-2020$Intel Xeon Gold 5218R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SATA SSD
Supermicro$SuperWorkstation 5039C-I (X11SCL-F , Intel Xeon E-2226G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$6$6$1$1$10.8$11.0$--$--$Oct-2020$Intel Xeon Gold 6248R$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SATA SSD
Supermicro$A+ Server 2023US-TR4 (H11DSU-iN , AMD EPYC 7702)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$2$8.85$9.07$--$--$Nov-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$A+ Server 2023US-TR4 (H11DSU-iN , AMD EPYC 7452)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$2$8.79$9.04$--$--$Nov-2019$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2666)$1 x 480 GB SSD
Supermicro$A+ Server 2023US-TR4 (H11DSU-iN , AMD EPYC 7452)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$2$8.84$9.10$--$--$Nov-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$A+ Server 2023US-TR4 (H11DSU-iN , AMD EPYC 7452)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$2$8.75$9.00$--$--$Dec-2019$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 480 GB SSD
Supermicro$A+ Server 1123US-TR4 (H11DSU-iN , AMD EPYC 7262)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$2$8.90$9.10$--$--$Nov-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$A+ Server 2124BT-HTR (H12DST-B , AMD EPYC 7262)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$2$8.83$9.02$--$--$Nov-2019$Intel Xeon Silver 4110$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SSD
Supermicro$A+ Server 2124BT-HTR (H12DST-B , AMD EPYC 7282)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$2$8.26$8.48$--$--$Nov-2019$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SSD
Supermicro$A+ Server 2124BT-HTR (H12DST-B , AMD EPYC 7282)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$2$8.26$8.48$--$--$Nov-2019$Intel Xeon Silver 4210$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SSD
Supermicro$A+ Server 1123US-TR4 (H11DSU-iN , AMD EPYC 7352)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$2$8.47$8.70$--$--$Nov-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$A+ Server 1123US-TR4 (H11DSU-iN , AMD EPYC 7282)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$2$8.28$8.47$--$--$Nov-2019$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2666)$1 x 480 GB SSD
Supermicro$A+ Server 2124BT-HTR (H12DST-B , AMD EPYC 7252)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$2$8.27$8.46$--$--$Nov-2019$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SSD
Supermicro$A+ Server 1023US-TR4 (H11DSU-iN , AMD EPYC 7F32)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$2$10.2$10.5$--$--$Jan-2020$Intel Xeon Gold 6254$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SSD
Supermicro$A+ Server 1023US-TR4 (H11DSU-iN , AMD EPYC 7F52)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$2$10.2$10.5$--$--$Jul-2021$Intel Xeon Gold 5218R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2666)$1 x 480 GB  SATA SSD
Supermicro$A+ Server 1023US-TR4 (H11DSU-iN , AMD EPYC 7F72)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$2$9.73$10.0$--$--$Aug-2021$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$A+ Server 1114S-WTRT (H12SSW-NT , AMD EPYC 7F32)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$2$9.59$9.92$--$--$Aug-2021$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$A+ Server 1114S-WTRT (H12SSW-NT , AMD EPYC 7F52)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$2$10.0$10.4$--$--$Aug-2021$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SATA SSD
Supermicro$A+ Server 1114S-WTRT (H12SSW-NT , AMD EPYC 7F72)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$2$9.54$9.86$--$--$Sep-2022$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R, running at 2933)$1 x 512 GB NVMe SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 5220R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$10.1$10.2$--$--$Aug-2021$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SATA SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6226R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$9.61$9.72$--$--$Jul-2021$Intel Xeon Gold 6248R$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SATA SSD
Supermicro$A+ Server 2124BT-HTR (H12DST-B , AMD EPYC 7F32)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$2$9.81$10.4$--$--$Aug-2021$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$A+ Server 1023US-TR4 (H11DSU-iN , AMD EPYC 7302)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$2$8.39$8.91$--$--$Aug-2021$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$SuperServer 2029U-TR4 (X11DPU , Intel Xeon Gold 5218R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$9.92$10.1$--$--$Aug-2021$Intel Xeon Silver 4216$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 5218R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$9.92$10.1$--$--$Aug-2021$Intel Xeon Silver 4214$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933P-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6230R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$10.1$10.2$--$--$Jul-2021$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx4 PC4-2933P-R)$1 x 480 GB SATA SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6240R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$10.1$10.3$--$--$Feb-2021$Intel Xeon Gold 5117$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SATA SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6248)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$9.74$9.94$--$--$Feb-2021$Intel Xeon Gold 6252$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Supermicro$SuperServer 6029U-TR4 (X11DPU , Intel Xeon Gold 6248R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$10.1$10.3$--$--$Feb-2021$Intel Xeon Gold 6148$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 480 GB SATA SSD
Supermicro$A+ Server 2023US-TR4 (H11DSU-iN , AMD EPYC 7402)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$2$8.82$9.22$--$--$Feb-2021$Intel Xeon Gold 6240R$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Supermicro$SuperServer 2049U-TR4  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$4$1$10.9$Not Run$--$--$Feb-2021$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Supermicro$A+ Server 1114S-WN10RT (H12SSW-NTR, AMD EPYC 7F52)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$2$9.97$10.3$--$--$Feb-2021$Intel Xeon Gold 6142$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 480 GB SATA SSD
Supermicro$A+ Server 1114S-WN10RT (H12SSW-NTR, AMD EPYC 7F72)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$2$9.50$9.82$--$--$Feb-2021$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
