Test Sponsor$System Name$Base  Copies$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Platinum 8153, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$161$165$--$--$Oct-2018$Intel Xeon Gold 6134$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6154 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$213$Not Run$--$--$Nov-2018$Intel Xeon Gold 6134M$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Platinum 8168 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$245$244$--$--$Nov-2017$Intel Xeon Gold 6136$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 1 TB SAS HDD, 7.2K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6130 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$177$Not Run$--$--$Dec-2017$Intel Xeon Gold 6138$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6126 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$157$Not Run$--$--$May-2018$Intel Xeon Gold 6140$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6142 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$189$Not Run$--$--$Nov-2018$Intel Xeon Gold 6140M$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6136 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$171$Not Run$--$--$Oct-2018$Intel Xeon Gold 6142$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 5120 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$150$Not Run$--$--$Nov-2018$Intel Xeon Gold 6142M$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6128 3.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$12$2$2$108$Not Run$--$--$Dec-2017$Intel Xeon Gold 6144$3500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6144 3.50 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$139$Not Run$--$--$Nov-2017$Intel Xeon Gold 6146$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6150 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$202$Not Run$--$--$Nov-2017$Intel Xeon Gold 6148$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6132 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$173$Not Run$--$--$Oct-2018$Intel Xeon Gold 6150$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6130 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$344$351$--$--$Nov-2017$Intel Xeon Gold 6152$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6146 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$350$357$--$--$Jun-2018$Intel Xeon Gold 6154$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6144 3.50 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$276$282$--$--$Jan-2020$Intel Xeon Gold 6226$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6150, 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$403$409$--$--$Jan-2020$Intel Xeon Gold 6238$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Platinum 8168, 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$483$491$--$--$Nov-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Platinum 8156, 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$4$2$151$153$--$--$Dec-2019$Intel Xeon Gold 6240L$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6154, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$420$426$--$--$Dec-2019$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6132, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$172$Not Run$--$--$Dec-2019$Intel Xeon Gold 6244$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6142, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$186$Not Run$--$--$Dec-2019$Intel Xeon Gold 6246$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6126, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$156$155$--$--$Dec-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Platinum 8176M 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$242$Not Run$--$--$Oct-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Bronze 3106 1.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$66.5$Not Run$--$--$May-2018$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Silver 4116 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$127$Not Run$--$--$Jun-2018$Intel Xeon Platinum 8156$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Silver 4114 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$103$103$--$--$Nov-2018$Intel Xeon Platinum 8158$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Silver 4112 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$53.6$Not Run$--$--$May-2018$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Platinum 8170M 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$233$Not Run$--$--$Nov-2018$Intel Xeon Platinum 8160M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Silver 4108 1.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$85.8$Not Run$--$--$May-2018$Intel Xeon Platinum 8164$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6142M 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$188$Not Run$--$--$Jun-2018$Intel Xeon Platinum 8168$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 5115 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$110$Not Run$--$--$May-2018$Intel Xeon Platinum 8170$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6140 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$194$Not Run$--$--$Nov-2018$Intel Xeon Platinum 8170M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Silver 4110 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$78.9$Not Run$--$--$Dec-2017$Intel Xeon Platinum 8176$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx4 PC4-2666V-R)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Bronze 3104 1.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$12$12$2$1$46.5$Not Run$--$--$Nov-2018$Intel Xeon Platinum 8176M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 5122 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$74.9$Not Run$--$--$Aug-2018$Intel Xeon Platinum 8180M$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 400 GB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 5118 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$136$Not Run$--$--$Nov-2019$Intel Xeon Platinum 8256$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6130 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$174$Not Run$--$--$Oct-2019$Intel Xeon Platinum 8260$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 5118 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$136$Not Run$--$--$Dec-2019$Intel Xeon Platinum 8260M$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6154 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$210$Not Run$--$--$Jan-2020$Intel Xeon Platinum 8268$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C240 M5 (Intel Xeon Gold 6148 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$206$Not Run$--$--$Nov-2019$Intel Xeon Platinum 8270$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6138 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$191$Not Run$--$--$Oct-2019$Intel Xeon Platinum 8276$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6146 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$174$Not Run$--$--$Dec-2019$Intel Xeon Platinum 8280$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6148 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$202$Not Run$--$--$Oct-2019$Intel Xeon Platinum 8280L$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933V-R)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Platinum 8153, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$161$Not Run$--$--$Sep-2018$AMD EPYC 7251$2100$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$32 MB I+D on chip per chip$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R, running at 2400)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6140 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$191$Not Run$--$--$Sep-2018$AMD EPYC 7261$2500$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R, running at 2400)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6136 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$167$Not Run$--$--$Jun-2018$AMD EPYC 7281$2100$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$32 MB I+D on chip per chip, 4 MB shared / 2 cores$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6144 3.50 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$138$Not Run$--$--$Oct-2018$AMD EPYC 7301$2200$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 8 MB shared / 2 cores$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6140, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$378$384$--$--$Jun-2018$AMD EPYC 7351$2400$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 8 MB shared / 2 cores$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6136, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$335$345$--$--$Aug-2020$AMD EPYC 7352$2300$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 3 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200V-L)$1 x 960 GB SAS SSD
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6126, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$308$317$--$--$Jun-2018$AMD EPYC 7401$2000$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 8 MB shared / 3 cores$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6142, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$369$375$--$--$Jun-2018$AMD EPYC 7501$2000$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 8 MB shared / 4 cores$1 TB (16 x 64 GB 4Rx4 PC4-2667V-R)$600 GB SAS HDD, 15K RPM
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6134, 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$266$269$--$--$Aug-2020$AMD EPYC 7532$2400$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 2 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200V-L)$1 x 960 GB SAS SSD
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 5120, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$4$2$298$302$--$--$Aug-2020$AMD EPYC 7552$2200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$192 MB I+D on chip per chip, 16 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200V-L)$1 x 960 GB SAS SSD
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 6128, 3.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$4$2$208$214$--$--$Jun-2018$AMD EPYC 7601$2200$64 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 8 MB shared / 4 cores$512 GB (8 x 64 GB 4Rx4 PC4-2667V-R)$1.2 TB, 15K RPM
Cisco Systems$Cisco UCS C480 M5 (Intel Xeon Gold 5118, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$271$278$--$--$Aug-2020$AMD EPYC 7702$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200V-L)$1 x 960 GB SAS SSD
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 5115 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$121$Not Run$--$--$Dec-2017$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx4 PC4-2666V-R, running at 2133)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Platinum 8156 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$74.8$Not Run$--$--$Dec-2017$Intel Xeon Bronze 3106$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx4 PC4-2666V-R, running at 2133)$1 x 600 GB SAS HDD, 10K RPM
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 5122 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$74.4$Not Run$--$--$Sep-2019$Intel Xeon Bronze 3204$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933V-R, running at 2133)$1 x 1.9 TB SSD SAS
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6134 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$133$Not Run$--$--$Mar-2020$Intel Xeon Bronze 3206R$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933V-R, running at 2133)$1 x 600 GB 10K HDD
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 6128 3.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$12$2$2$107$Not Run$--$--$Jan-2019$Intel Xeon Gold 5115$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Gold 5120 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$149$Not Run$--$--$Dec-2018$Intel Xeon Gold 5118$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 400 GB SAS SSD
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Platinum 8176 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$235$Not Run$--$--$Jan-2019$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 240 GB M.2 SATA SSD
Cisco Systems$Cisco UCS C220 M5 (Intel Xeon Platinum 8170 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$232$Not Run$--$--$Jan-2019$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R)$1 x 240 GB M.2 SATA SSD
