Test Sponsor$System Name$Base  Copies$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6128, 3.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$12$2$2$81.9$Not Run$--$--$Mar-2023$Intel Xeon Gold 6438Y+$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6132, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$158$Not Run$--$--$Feb-2023$Intel Xeon Gold 6442Y$2600$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6136, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$142$Not Run$--$--$Feb-2023$Intel Xeon Gold 6444Y$3600$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$45 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6138, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$186$Not Run$--$--$Mar-2023$Intel Xeon Gold 6448Y$2100$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6142, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$176$Not Run$--$--$Jan-2023$Intel Xeon Gold 6454S$2200$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6146, 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$155$Not Run$--$--$Feb-2023$Intel Xeon Gold 6458Q$3100$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 5122, 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$55.8$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8452Y$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$67.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Platinum 8160, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$218$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8458P$2700$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$82.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Platinum 8164, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$230$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8460Y+$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$105 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Platinum 8168, 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$231$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8461V$2200$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$97.5 MB I+D on chip per chip$512 GB (8 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6152, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$208$Not Run$--$--$Feb-2023$Intel Xeon Platinum 8462Y+$2800$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Platinum 8170, 2.10Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$231$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8468$2100$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$105 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Silver 4114, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$93.3$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8468V$2400$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$97.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Silver 4112, 2.60Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$43.9$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8470$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$105 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Platinum 8168, 2.70Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$250$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8470N$1700$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$97.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Silver 4110, 2.10Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$72.5$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8470Q$2100$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$105 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Platinum 8164, 2.00Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$227$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8471N$1800$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$97.5 MB I+D on chip per chip$512 GB (8 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Silver 4109T, 2.00Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$70.4$Not Run$--$--$Jan-2023$Intel Xeon Platinum 8480+$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$105 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Platinum 8153, 2.00Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$138$Not Run$--$--$Feb-2023$Intel Xeon Silver 4416+$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$37.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R, running at 4000)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Silver 4108, 1.80Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$65.4$Not Run$--$--$Nov-2017$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$900GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6152, 2.10Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$200$Not Run$--$--$Nov-2017$Intel Xeon Bronze 3106$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$960 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Bronze 3106, 1.70Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$44.2$Not Run$--$--$Mar-2019$Intel Xeon Bronze 3204$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6150, 2.70Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$194$Not Run$--$--$Nov-2021$Intel Xeon Bronze 3206R$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2133)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Bronze 3104, 1.70Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$12$12$2$1$33.2$Not Run$--$--$Nov-2017$Intel Xeon Gold 5115$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$960 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6148, 2.40Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$200$Not Run$--$--$Nov-2017$Intel Xeon Gold 5118$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Platinum 8164, 2.00Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$194$Not Run$--$--$Oct-2017$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$960 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6146, 3.20Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$153$Not Run$--$--$Nov-2017$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6144, 3.50Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$112$Not Run$--$--$Sep-2019$Intel Xeon Gold 5217$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6142, 2.60Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$175$Not Run$--$--$Jun-2019$Intel Xeon Gold 5218N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6138, 2.00Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$178$Not Run$--$--$Mar-2019$Intel Xeon Gold 5218N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6136, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$148$Not Run$--$--$Mar-2019$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6134, 3.20Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$103$Not Run$--$--$Nov-2021$Intel Xeon Gold 5220R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$125 GB on tmpfs
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6132, 2.60Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$156$Not Run$--$--$Aug-2019$Intel Xeon Gold 5222$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx8 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6128, 3.40Ghz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$12$2$2$81.8$Not Run$--$--$Nov-2017$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 6144, 3.50 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$94.0$96.8$--$--$Dec-2017$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge FC640 (Intel Xeon Platinum 8170, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$233$250$--$--$Dec-2017$Intel Xeon Gold 6132$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Platinum 8153, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$139$147$--$--$Nov-2017$Intel Xeon Gold 6136$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4110, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$72.4$75.7$--$--$Nov-2017$Intel Xeon Gold 6138$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Platinum 8176, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$56$2$1$223$234$--$--$Nov-2017$Intel Xeon Gold 6140$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4116, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$24$2$1$88.3$91.0$--$--$Nov-2017$Intel Xeon Gold 6142$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Platinum 8160, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$228$244$--$--$Nov-2017$Intel Xeon Gold 6144$3500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$860 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Platinum 8176, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$244$262$--$--$Nov-2017$Intel Xeon Gold 6146$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 Gb SATA SSD
Dell Inc.$PowerEdge FC640 (Intel Xeon Platinum 8176, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$240$258$--$--$Nov-2017$Intel Xeon Gold 6148$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Platinum 8168, 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$245$261$--$--$Oct-2017$Intel Xeon Gold 6150$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$176 GB (11 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4109T, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$69.7$73.0$--$--$Nov-2017$Intel Xeon Gold 6152$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 6146, 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$159$168$--$--$Nov-2021$Intel Xeon Gold 6208U$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (6 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 1.6 TB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 6128, 3.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$12$12$2$1$66.5$69.9$--$--$Aug-2019$Intel Xeon Gold 6209U$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (6 x 32 GB 2Rx8 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Platinum 8170, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$52$52$2$1$206$205$--$--$Aug-2019$Intel Xeon Gold 6210U$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (6 x 32 GB 2Rx8 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6130, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$158$168$--$--$Aug-2019$Intel Xeon Gold 6212U$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (6 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4114, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$92.8$97.3$--$--$Sep-2019$Intel Xeon Gold 6222V$1800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Gold 6140, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$178$190$--$--$Dec-2021$Intel Xeon Gold 6230R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 1.6 TB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 6150, 2.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$195$208$--$--$Mar-2019$Intel Xeon Gold 6230T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 6132, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$28$28$2$1$132$138$--$--$Sep-2019$Intel Xeon Gold 6234$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4108, 1.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$53.5$54.8$--$--$Dec-2021$Intel Xeon Gold 6238R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 1.6 TB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 6148, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$40$2$1$172$180$--$--$Mar-2019$Intel Xeon Gold 6238T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx8 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 5120, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$28$28$2$1$110$113$--$--$Mar-2019$Intel Xeon Gold 6240M$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge M640 (Intel Xeon Bronze 3104, 1.70 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$12$12$2$1$33.0$34.4$--$--$Dec-2021$Intel Xeon Gold 6240R$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 1.6 TB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Gold 5115, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$101$107$--$--$Mar-2019$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge R6415 (AMD EPYC 7251, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$1$2$42.5$Not Run$--$--$Mar-2019$Intel Xeon Gold 6244$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge R6415 (AMD EPYC 7261, 2.50 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$1$2$45.1$47.4$--$--$Mar-2019$Intel Xeon Gold 6246$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge R7415 (AMD EPYC 7451, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$1$2$117$128$--$--$Mar-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge R6415 (AMD EPYC 7401P, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$1$2$100$109$--$--$May-2019$Intel Xeon Gold 6252$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge R7415 (AMD EPYC 7601, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$139$154$--$--$Jun-2019$Intel Xeon Gold 6262V$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 480 GB SATA SSD
Dell Inc.$PowerEdge R6415 (AMD EPYC 7551P, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$131$144$--$--$Nov-2017$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge R7415 (AMD EPYC 7551P, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$134$148$--$--$Dec-2017$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
Dell Inc.$PowerEdge R6415 (AMD EPYC 7601, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$135$149$--$--$Nov-2017$Intel Xeon Platinum 8164$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$960 GB SATA SSD
